year,quarter_num,time_index_q,value_pct,value_fraction,sex_clean_all,sex_clean_female,sex_clean_male,age_group_clean_15-19,age_group_clean_20-24,age_group_clean_25-29,age_group_clean_30-34,age_group_clean_35-39,age_group_clean_40-49,age_group_clean_50-59,age_group_clean_60,age_group_clean_all
2556,1,0,3.2,0.032,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,4.0,0.04,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,2.9,0.0289999999999999,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,8.2,0.0819999999999999,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,2.5,0.025,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,1.7,0.017,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,2.8,0.0279999999999999,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,1.7,0.017,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,1.3,0.013,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,1.7,0.017,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,4.4,0.044,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,4.3,0.043,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,4.4,0.044,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,2.4,0.024,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,4.8,0.048,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,1.7,0.017,True,False,False,True,False,False,False,False,False,False,False,False
2556,1,0,3.5,0.035,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,4.1,0.0409999999999999,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,3.3,0.033,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,5.7,0.057,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,2.7,0.027,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,3.6,0.036,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,2.2,0.022,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,1.7,0.017,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,4.2,0.042,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,1.0,0.01,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,4.0,0.04,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,1.9,0.019,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,4.4,0.044,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,4.9,0.049,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,6.1,0.061,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,4.5,0.045,True,False,False,False,True,False,False,False,False,False,False,False
2556,1,0,1.2,0.012,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.5,0.015,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.1,0.011,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.9,0.019,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.0,0.01,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.2,0.012,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.9,0.009,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.0,0.01,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.1,0.011,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.0,0.01,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.3,0.013,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,2.0,0.02,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.1,0.011,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.2,0.012,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.9,0.009,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.4,0.0139999999999999,True,False,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.6,0.006,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.5,0.005,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.6,0.006,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.5,0.005,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.4,0.004,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.4,0.004,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.4,0.004,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.5,0.005,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.9,0.009,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,1.0,0.01,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.8,0.008,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.7,0.0069999999999999,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.9,0.009,True,False,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.4,0.004,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.4,0.004,True,False,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.4,0.004,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.3,0.003,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.2,0.002,True,False,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.1,0.001,True,False,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.7,0.0069999999999999,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.7,0.0069999999999999,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.7,0.0069999999999999,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.7,0.0069999999999999,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.6,0.006,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.7,0.0069999999999999,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.6,0.006,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.4,0.004,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.6,0.006,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.4,0.004,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.8,0.008,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.7,0.0069999999999999,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.9,0.009,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,1.0,0.01,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.9,0.009,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,1.0,0.01,True,False,False,False,False,False,False,False,False,False,False,True
2556,1,0,3.7,0.037,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,5.3,0.053,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,3.0,0.03,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,11.0,0.11,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,2.5,0.025,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,1.8,0.018,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,2.9,0.0289999999999999,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,2.3,0.023,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,1.6,0.016,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,2.5,0.025,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,3.8,0.038,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,4.9,0.049,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,3.5,0.035,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,3.7,0.037,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,7.3,0.073,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,2.5,0.025,False,True,False,True,False,False,False,False,False,False,False,False
2556,1,0,4.0,0.04,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,4.6,0.046,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,3.8,0.038,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,6.3,0.063,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,3.1,0.031,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,3.9,0.039,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,2.7,0.027,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,3.2,0.032,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,6.1,0.061,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,2.3,0.023,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,4.1,0.0409999999999999,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,2.4,0.024,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,4.5,0.045,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,5.3,0.053,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,5.4,0.054,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,5.2,0.052,False,True,False,False,True,False,False,False,False,False,False,False
2556,1,0,0.7,0.0069999999999999,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.2,0.012,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.5,0.005,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.1,0.011,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.8,0.008,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.1,0.011,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.6,0.006,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.5,0.005,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.1,0.011,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.3,0.003,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.7,0.0069999999999999,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,1.9,0.019,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.4,0.004,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.6,0.006,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.3,0.003,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.6,0.006,False,True,False,False,False,True,False,False,False,False,False,False
2556,1,0,0.3,0.003,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.4,0.004,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.4,0.004,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.3,0.003,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.5,0.005,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.3,0.003,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.7,0.0069999999999999,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.8,0.008,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.4,0.004,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.4,0.004,False,True,False,False,False,False,True,False,False,False,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.3,0.003,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.3,0.003,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.6,0.006,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.9,0.009,False,True,False,False,False,False,False,True,False,False,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.3,0.003,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.4,0.004,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.2,0.002,False,True,False,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.1,0.001,False,True,False,False,False,False,False,False,False,False,True,False
2556,1,0,0.6,0.006,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.7,0.0069999999999999,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.6,0.006,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.6,0.006,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.6,0.006,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.6,0.006,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.5,0.005,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.5,0.005,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.7,0.0069999999999999,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.4,0.004,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.6,0.006,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.7,0.0069999999999999,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.6,0.006,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.8,0.008,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.8,0.008,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,0.8,0.008,False,True,False,False,False,False,False,False,False,False,False,True
2556,1,0,3.0,0.03,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,3.2,0.032,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,2.9,0.0289999999999999,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,6.1,0.061,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,2.5,0.025,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,1.6,0.016,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,2.8,0.0279999999999999,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,1.4,0.0139999999999999,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,1.1,0.011,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,1.4,0.0139999999999999,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,4.6,0.046,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,3.9,0.039,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,4.8,0.048,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,1.8,0.018,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,3.5,0.035,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,1.4,0.0139999999999999,False,False,True,True,False,False,False,False,False,False,False,False
2556,1,0,3.1,0.031,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,3.7,0.037,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,2.9,0.0289999999999999,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,5.2,0.052,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,2.3,0.023,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,3.3,0.033,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,1.8,0.018,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,0.6,0.006,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,2.7,0.027,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,0.1,0.001,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,3.9,0.039,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,1.6,0.016,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,4.4,0.044,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,4.6,0.046,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,6.7,0.067,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,4.0,0.04,False,False,True,False,True,False,False,False,False,False,False,False
2556,1,0,1.6,0.016,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.8,0.018,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.6,0.016,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,2.8,0.0279999999999999,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.2,0.012,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.3,0.013,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.1,0.011,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.5,0.015,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.1,0.011,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.6,0.016,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.7,0.017,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,2.1,0.021,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.6,0.016,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.8,0.018,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,1.3,0.013,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,2.0,0.02,False,False,True,False,False,True,False,False,False,False,False,False
2556,1,0,0.8,0.008,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,0.6,0.006,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,1.0,0.01,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,0.9,0.009,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,0.3,0.003,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,0.3,0.003,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,0.3,0.003,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,0.5,0.005,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,0.4,0.004,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,0.5,0.005,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,1.4,0.0139999999999999,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,1.1,0.011,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,1.5,0.015,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,1.0,0.01,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,1.3,0.013,False,False,True,False,False,False,True,False,False,False,False,False
2556,1,0,0.3,0.003,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.3,0.003,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.3,0.003,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.4,0.004,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.4,0.004,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.5,0.005,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.4,0.004,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.5,0.005,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.3,0.003,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,True,False,False,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.4,0.004,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.4,0.004,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.3,0.003,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.5,0.005,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.5,0.005,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,True,False,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.2,0.002,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.3,0.003,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.5,0.005,False,False,True,False,False,False,False,False,False,True,False,False
2556,1,0,0.1,0.001,False,False,True,False,False,False,False,False,False,False,True,False
